ID,Category,Language,Collection,Genre,Pubdate,Author_Last,Author_First,Work.Title,Translation,PubHouse_Imprint,Prize_Prizewinner.,WinnerShortlist..PrizeWinner.,Author_Gender,Author_Nationality
"2013_Sandberg,Sheryl_LeanIn_NF.txt",,,,,2013,,,LeanIn,,,,,,
2013_SellarsBev_TheyCalledMeNumberOne.txt,,,,,2013,,,TheyCalledMeNumberOne,,,,,,
2013_SinceroJen_YouAreABadass.txt,,,,,2013,,,YouAreABadass,,,,,,
"2013_Sokolove,Michael_DramaHighTheIncredibleTrueStoryofa_NF.txt",,,,,2013,,,DramaHighTheIncredibleTrueStoryofa,,,,,,
"2013_Toomey,David_WeirdLife_NF.txt",,,,,2013,,,WeirdLife,,,,,,
"2013_Volk,Patricia_Shocked_NF.txt",,,,,2013,,,Shocked,,,,,,
"2013_Wilson,Edward_LetterstoaYoungScientist_NF.txt",,,,,2013,,,LetterstoaYoungScientist,,,,,,
"2013_Wineapple,Brenda_EcstaticNationConfidenceCrisisandC_NF.txt",,,,,2013,,,EcstaticNationConfidenceCrisisandC,,,,,,
"2013_Wodehouse,PG_PGWodehouse_NF.txt",,,,,2013,,,PGWodehouse,,,,,,
"2013_Woods,Randall_ShadowWarrior_NF.txt",,,,,2013,,,ShadowWarrior,,,,,,
2014_AhmedSarah_WillfulSubjects.txt,,,,,2014,,,WillfulSubjects,,,,,,
"2014_Allen,Jonathan_HRCStateSecretsandtheRebirthofHill_NF.txt",,,,,2014,,,HRCStateSecretsandtheRebirthofHill,,,,,,
2014_AmorusoSophia_GirlBoss.txt,,,,,2014,,,GirlBoss,,,,,,
"2014_Begley,Adam_Updike_NF.txt",,,,,2014,,,Updike,,,,,,
"2014_Clinton,Hillary_HardChoices_NF.txt",,,,,2014,,,HardChoices,,,,,,
"2014_Davis,Seth_Wooden_NF.txt",,,,,2014,,,Wooden,,,,,,
"2014_Fest,Joachim_NotI_NF.txt",,,,,2014,,,NotI,,,,,,
2014_FrankelLoisP_NiceGirlsDontGetTheCornerOffice.txt,,,,,2014,,,NiceGirlsDontGetTheCornerOffice,,,,,,
2014_GayRoxanne_BadFeminist.txt,,,,,2014,,,BadFeminist,,,,,,
"2014_Goffman,Alice_OntheRun_NF.txt",,,,,2014,,,OntheRun,,,,,,
"2014_Hoban,Phoebe_LucianFreud_NF.txt",,,,,2014,,,LucianFreud,,,,,,
"2014_Jacobsen,Annie_OperationPaperclip_NF.txt",,,,,2014,,,OperationPaperclip,,,,,,
"2014_Kennan,George_TheKennanDiaries_NF.txt",,,,,2014,,,TheKennanDiaries,,,,,,
2014_KleinNaomi_ThisChangesEverything.txt,,,,,2014,,,ThisChangesEverything,,,,,,
2014_KolbertElizabeth_TheSixthExtinction.txt,,,,,2014,,,TheSixthExtinction,,,,,,
"2014_Loh,Sandra_TheMadwomanintheVolvo_NF.txt",,,,,2014,,,TheMadwomanintheVolvo,,,,,,
2014_MabryDonnaFoley_Maude.txt,,,,,2014,,,Maude,,,,,,
"2014_Marshall,Megan_MargaretFuller_NF.txt",,,,,2014,,,MargaretFuller,,,,,,
"2014_Masson,Jeffrey_BeastsWhatAnimalsCanTeachUs_NF.txt",,,,,2014,,,BeastsWhatAnimalsCanTeachUs,,,,,,
"2014_Miles,Barry_CallMeBurroughsALife_NF.txt",,,,,2014,,,CallMeBurroughsALife,,,,,,
"2014_Mizruchi,Susan_BrandosSmileHisLifeThoughtandWor_NF.txt",,,,,2014,,,BrandosSmileHisLifeThoughtandWor,,,,,,
"2014_Morris,Sylvia_PriceofFame_NF.txt",,,,,2014,,,PriceofFame,,,,,,
2014_NgoziAdichieChimamanda_WeShouldAllBeFeminists.txt,,,,,2014,,,WeShouldAllBeFeminists,,,,,,
"2014_Pawel,Miriam_TheCrusadesofCesarChavez_NF.txt",,,,,2014,,,TheCrusadesofCesarChavez,,,,,,
"2014_Payne,Sarah_PerfectlyMiserable_NF.txt",,,,,2014,,,PerfectlyMiserable,,,,,,
"2014_PetrovskyShtern,Yohanan_TheGoldenAge_NF.txt",,,,,2014,,,TheGoldenAge,,,,,,
"2014_Pisani,Elizabeth_IndonesiaEtc_NF.txt",,,,,2014,,,IndonesiaEtc,,,,,,
"2014_Rakoff,Joanna_MySalingerYear_NF.txt",,,,,2014,,,MySalingerYear,,,,,,
"2014_Romm,James_DyingEveryDaySenecaattheCourtofNe_NF.txt",,,,,2014,,,DyingEveryDaySenecaattheCourtofNe,,,,,,
"2014_Skyhorse,Brando_TakeThisMan_NF.txt",,,,,2014,,,TakeThisMan,,,,,,
2014_SpivackEmily_WornStory.txt,,,,,2014,,,WornStory,,,,,,
"2014_Windrow,Martin_TheOwlWhoLikedSittingonCaesar_NF.txt",,,,,2014,,,TheOwlWhoLikedSittingonCaesar,,,,,,
"2014_Ziegler,Philip_Olivier_NF.txt",,,,,2014,,,Olivier,,,,,,
2015_ButlerJudith_SensesOfTheSubject.txt,,,,,2015,,,SensesOfTheSubject,,,,,,
2015_GilbertElizabeth_BigMagic.txt,,,,,2015,,,BigMagic,,,,,,
2015_KalingMindy_WhyNotMe.txt,,,,,2015,,,WhyNotMe,,,,,,
2015_LawsonJenny_FuriouslyHappy.txt,,,,,2015,,,FuriouslyHappy,,,,,,
2015_MacMillanMargaret_HistorysPeoplePersonalitiesAndThePast.txt,,,,,2015,,,HistorysPeoplePersonalitiesAndThePast,,,,,,
2015_NelsonMaggie_TheAgronauts.txt,,,,,2015,,,TheAgronauts,,,,,,
2015_SullivanRosemary_StalinsDaughter.txt,,,,,2015,,,StalinsDaughter,,,,,,
2015_TurkleSherry_ReclaimingConversation.txt,,,,,2015,,,ReclaimingConversation,,,,,,
2015_WulfAndrea_The Invention of Nature.txt,,,,,2015,,,The Invention of Nature,,,,,,
2016_BryantQuinnJane_HowToMakeYourMoneyLast.txt,,,,,2016,,,HowToMakeYourMoneyLast,,,,,,
2016_DavidsonLiz_WhatYourFinancialAdvisorIsntTellingYou.txt,,,,,2016,,,WhatYourFinancialAdvisorIsntTellingYou,,,,,,
2016_LarsenSonja_RedStarTattoo.txt,,,,,2016,,,RedStarTattoo,,,,,,
